X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;RATE
68566454;8656143;17883928;33897000;160107699;12765,37;34669454;237593;2001,35 ;6028455;7055825;242;12;11,22;28,17;-0,59;-2,72E-05;-0,61;0,72;26,08;24,15;49,44;16,96;85,33;2,67;0,2584 ;1,35;18,62;0,2361 ;102,28;-8,51;10,16;21,49;34,93;51,93;12,18;5,6;2,1233 ;0,0974 ;3
68122652;42666479;43908811;33516678;121032063;18945,48;34605974;420542;266,00 ;4723390;2502422;1585;18;7,15;34,89;0,94;3,29E-05;0,96;2,14;64,46;26,2;49,2;25,23;78,8;20,61;0,1440 ;10,47;27,81;0,5261 ;103,25;3,9;3,67;7,47;48,45;33,85;12,57;2,73;0,8802 ;0,1745 ;3
128695700;70762414;84910945;64577392;124817889;39784,56;64118308;2605305;413,30 ;20934363;7365596;2637;19;16,32;41,22;2,64;5,15E-05;2,87;5,27;65,98;33,37;50,18;23,64;16,23;22,04;0,0148 ;10,98;30,91;2,1743 ;99,29;4,72;5,58;11,89;117,46;68,88;31,75;9,84;1,2169 ;0,1868 ;3
43561625;11092346;20061536;20569117;41423307;2418,05;22992508;1884096;524,35 ;-1762301;-3810453;-350;31;-2,92;36,58;2,32;4,19E-05;2,02;4,73;46,05;34,74;47,22;25,68;59,94192;15,02;0,9555 ;7,93;5,55;0,1388 ;111,78;-4;-8,07;-16,63;-30,99;-84,7;14,52;-11,63;1,0647 ;-0,1422 ;3
35082921;23327348;24571381;12837161;27213825;9242,68;22245759;14079;188,98 ;1728095;2488176;3785;17;6,18;27,47;2,34;2,87E-05;2,37;9,05;70,04;56,17;36,59;44,04;34,26;14,2;0,0236 ;9,01;26,35;4,1388 ;173,29;4,37;8,3;20,9;52,37;65,05;16;7,89;1,0783 ;0,0534 ;3
96105699;31747388;42957923;39528543;63916040;16731,25;56577156;153303;162,22 ;-1180130;822033;320;33;1,54;29,18;-0,63;-7,13E-06;-0,59;4,01;44,7;48,53;41,13;45,15;61,95;1,02;-0,0954 ;0,6;17,41;1,5107 ;143,13;-2,02;0,83;2,08;-7,96;8,21;5,78;1,9;1,4413 ;-0,0161 ;3
27475679;16511937;17181787;16759927;8140238;7095,97;10715753;31740;56,14 ;-2257519;15188;14;34;-8,21;41,35;1,29;9,76E-06;0,97;15,3;62,53;28;61;10,66;9,01;4,71;-0,0952 ;1,84;25,83;1,4593 ;63,94;6,83;0,06;0,09;-41,81;11,3;-1,8;7,5;1,4341 ;-0,0209 ;3
65047621;5001445;45616228;6122480;15247050;-39110,34;58925141;7003686;298,96 ;-23827800;-64834000;-643;11;-19,75;-55,34;23,13;5,99E-05;4,09;8,41;70,13;75,9;9,41;24,48074967;12,2;-25,64;-0,0460 ;-23,23;-60,13;0,8998 ;962,44;-17,38;-57,57;-168,39;-45,76;-124,5;33,68;-192,8980176;1,1614 ;-0,4018 ;3
64767889;36267494;43329872;17468840;82431020;18301,06;47299049;297047;249,79 ;1319640;87039;52;13;3,15;14,12;1,9;3,31E-05;1,82;7,87;66,9;58,04;26,97;15,38;82,52;14,71;-0,0225 ;10,74;28,26;0,9689 ;270,76;1,12;0,14;0,5;14,16;2;7,29;0,23;0,6115 ;0,2483 ;3
162335794;13275270;51056737;72788363;192537848;18213,33;89547431;1854995;767,08 ;7026130;2465633;93;20;4,76;36,68;1,69;3,63E-05;1,65;2,76;31,45;32,99;44,84;24,19;58,1;9,62;0,2868 ;5,31;11,22;1,9358 ;123,02;1,43;1,51;3,46;53,04;10,46;13,13;0,72;1,9279 ;0,1221 ;3
18199887;4018229;6603300;13063036;9774903;1386,45;5136850;124996;168,53 ;-233448;177764;7;18;-0,93;-0,31;-0,62;-1,17E-05;-0,59;2;36,28;0,22;71,78;2,11;59,94192;-20,09;-5,2450 ;-5,67;7,62;0,0153 ;39,32;-1,95;0,98;1,36;-1,78;1,35;19,51;1,82;2,0087 ;-0,0778 ;3
17789687;12092136;14647400;12563356;7182412;5650,02;5226331;698147,5106;27,21 ;784891;748447;1069;17;5,51;50,95;-2,33;-3,20E-05;-2,6;4,49;82,34;0,16;70,62;5,31;59,94192;9,22;-0,0612 ;2,71;31,76;1,2280 ;41,6;-5,2;4,32;6,12;22,43;29,61;13,22;14,43;1,1511 ;0,0588 ;3
47519489;8075939;11180190;16232342;46032793;-20120,17;31287147;633716;371,23 ;-17495284;-30055773;-1470;16;-30,79658731;12,98;0,24;3,59E-06;0,15;3,54;23,53;19,54;34,16;22,39;59,94192;-24,35;-20,2809 ;-16,04;-42,34;0,0247 ;192,75;-252,98;-59,8833453;-119,66;-148,28;-241,94;-8,95;-62,01;1,4832 ;-1,1047 ;3
15334322;442312;10343620;5199403;14723910;-2468,34;10134920;217377;109,88 ;-7288669;-10742948;-555;9;-28,06;-32,95;4,24;6,17E-05;2,47;7,05;67,45;45,79;33,91;4,24;59,94192;-40,79;-6,0638 ;-26,96;-16,1;0,0869 ;194,92;-12,33;-42,62;-112,53;-74,55;-85,21;45,86;-56,58;0,5888 ;-0,3682 ;3
39419392;8630801;14036089;21685277;39622740;2450,67;17734114;177686;156,00 ;-1136261;-3641467;-182;30;-1,1;29,64;-0,02;-5,42E-07;-0,02;2,29;35,61;29,29;55,01;14,86;98,57;3,63;-3,2467 ;1,63;6,22;0,0787 ;81,78;379,92;-9,17;-15,38;-11,36;-36,41;7,76;-9,19;1,6010 ;-0,0353 ;3
25228601;7558396;7954295;10378369;30278077;5848,9;14850232;494;409,16 ;1086293;895103;63;9;5,27;11,69;0,86;1,75E-05;0,87;3,08;31,53;43,81;41,14;42,06;97,18;2,48;-0,1168 ;1,46;23,18;0,1193 ;143,09;5,56;3,69;8,4;14,62;15,94;9,92;3,91;1,4162 ;-0,1044 ;3
92481196;27948716;37553157;38380569;110597928;17123,34;54100627;723761;388,06 ;1387885;302071;16;10;2,32;23,64;1,03;2,11E-05;1;6,6;40,61;40,34;41,5;27,88;87,26;8,06;1,3241 ;4,72;18,52;0,2717 ;140,96;1,34;0,35;0,79;7,08;1,18;8,24;0,21;1,1639 ;0,1789 ;3
23321844;8272036;10488098;17464417;17469185;1847,67;5857427;230003;246,04 ;-57439;-730079;-85;17;0,43;57,75;-0,79;-2,37E-05;-0,75;2;44,97;0,53;74,88;29,07;59,94192;3,42;1,0284 ;0,86;7,92;0,2058 ;33,54;5,47;-3,04;-4;-1,21;-13,05;19,06;-3,55;1,7584 ;0,0265 ;3
48256797;11683086;21229046;20255454;41579058;6497,66;28001344;236160;256,66 ;1331983;551285;35;20;3,86;27,65;1,23;1,82E-05;1,2;3,94;43,99;47,44;41,97;25,86;51,34;3,37;0,0103 ;1,96;13,46;1,4154 ;138,24;2,07;1,18;2,61;16,42;6,72;21,19;1,31;1,4948 ;0,0799 ;3
22561608;14282338;15546948;13472809;29734527;6866,51;9088798;242216;277,89 ;2101527;1464450;6134;18;9,51;55,59;0,72;2,34E-05;0,75;5,2;68,91;21,4;59,72;35,59;57,86;32,48;-0,0539 ;13,08;30,43;2,2032 ;67,46;10,08;6,18;11,27;175,13;161,18;14,03;6,5;1,0366 ;0,2518 ;3
74371385;28476086;40501317;43169013;155328751;-3019,98;31202372;439102;1049,52 ;427498;-9998292;-576;12;0,72;46,85;0,54;2,67E-05;0,5;0,7;54,46;10,89;58,05;40,36;59,94192;0,23;-0,0387 ;0,1;-4,06;0,1649 ;72,28;-10,05;-12,83;-20,55;4,92;-106,03;5,72;-5,94;1,1013 ;0,0366 ;3
30131310;16680784;19747014;15189278;18086277;-251,9;14942032;112788;98,29 ;-4388551;-6530795;-661;19;-11,14;36,44;2,58;3,12E-05;1,72;3,81;65,54;37,1;50,41;43,13;94,35;1,5;-2,3430 ;0,74;-0,84;0,5008 ;98,37;-15,97;-17,77;-35,23;-84,4;-152,29;-3,53;-43,78;0,9011 ;-0,0671 ;3
20439339;5363386;10785654;8502724;17718164;-1789,32;11936615;73295;354,36 ;1372303;-3938398;-570;13;6,98;34,23;1,15;1,71E-05;0,89;4,15;52,77;52,72;41,6;6,36;57,11;10,42;0,0367 ;6,08;-8,75;1,3353 ;140,39;-21,67;-17,84;-39,75;37,34;-125,74;17,96;-26,08;1,2433 ;0,1976 ;3
19899698;214429;2148001;11631004;19215100;-5217,56;8268694;137922;362,55 ;-4589383;-8818423;-1168;11;-17,87;47,74;-1,44;-3,35E-05;-0,98;3,05;10,79;6,91;58,45;8,17;92,74;-40;-44,5060 ;-16,62;-26,22;0,0413 ;71,09;30,53;-37,14;-54,96;-119,2;-212,73;5,71;-42,62;5,4889 ;-0,3530 ;3
25466433;4899014;8237922;8997044;5060761;-6253,04;16469389;121521;68,39 ;-6117468;-9673650;-413;16;-25,29;-15,57;6,67;2,05E-05;2,25;4,71;32,35;48,35;35,33;12,16;31,26;-22,56;0,0764 ;-14,59;-24,55;0,6794 ;183,05;-27,67;-40,61;-69,73;-47,19;-73,91;-31,59095783;-189,31;2,1611 ;-0,2371 ;3
183108681;11063716;116712908;124858370;62000468;19603,04;58250311;1713445;256,20 ;1725223;-2205279;-162;13;2,05;64,28;2,49;2,65E-05;2,1;4,6;63,74;25,23;68,19;3;79,31;14,94;0,4935 ;4,75;10,71;1,9080 ;46,65;-0,26;-1,21;-1,72;24,01;-27,1;34,16;-3,14;1,1868 ;0,0945 ;3
11182035;900168;4583903;8277410;11231167;4906,12;2904625;55942;261,19 ;2198144;1472576;84;15;22,24;-4,79;-1,08;-4,18E-05;-1,24;7,43;40,99;30,22242718;74,02;0,04;59,94192;46,84;-7,6146 ;12,17;43,88;0,1521 ;35,09;-16,34;14,03;18,64;24,94;23,91;38,1;18,76;2,0982 ;0,1480 ;3
60993774;5664810;31992070;30227920;135014276;-5069,16;30765854;1309924;714,36 ;-2908872;-12912502;-362;6;-3,26;20,13;0,05;2,20E-06;0,05;1,11;52,45;17,8;49,56;4,39;59,94192;7,85;0,2124 ;3,96;-8,31;0,6266 ;101,78;-189,89;-20,29;-34,72;-16,35;-72,58;12,71;-9,56;1,2964 ;0,1809 ;3
117751375;17094829;35509449;63964820;81351589;11262,11;53786555;168140;322,82 ;4913077;-262950;-10;17;5,93;49,59;0,52;7,85E-06;0,49;3,16;30,16;36,55;54,32;10,76;96,69;-9,56;0,2214 ;-4,37;9,56;0,1895 ;84,09;0,58;-0,23;-0,4;35,09;-1,26;13,75;-0,22;1,8761 ;-0,0802 ;3
30987959;5922272;11058029;24157897;41777794;5037,71;6830062;136981;212,07 ;2591867;496722;52;12;9,02;72,76;-0,18;-1,09E-05;-0,18;2,76;35,68;3,23;77,96;30,68;59,94192;28,43;1,8834 ;6,27;16,26;0,2299 ;28,27;0,42;1,6;2,03;51,79;0,86;15,33;0,1;2,2891 ;0,1075 ;3
27254365;1597332;19696643;21753195;26246918;9253,95;5501170;453356;58,33 ;-4685080;-10762332;-262;9;-14,57;3,78;0,9;4,30E-05;0,65;18,41751676;72,27;5,08;79,82;6,01;59,94192;123,57;0,3975 ;24,94;33,95;0,1714 ;25,29;-38,25;-35,19;-51,8;-29,62;-58,66;12,49;-35,35;1,2849 ;0,3375 ;3
24745715;2976651;6542048;21920665;10931405;-5273,5;2825050;160771;191,78 ;-6293827;-6310123;-191;11;-22,29;52,62;-5,27;-2,04E-04;-3,05;1,82;26,44;30,22242718;88,58;9,56;59,94192;-143,5957547;-3,4712 ;-25,89;-21,31;0,0127 ;12,89;13,34;-24,69;-26,91;-69,37;-78,28;-5,03;-64,96;3,3731 ;-0,3678 ;3
563673037;429285275;505436980;210243287;153391370;74330,18;353429750;44094363;755,62 ;14912486;-5628440;-238;6;3,6;16,34;13,81;6,00E-05;11,58900048;18,41751676;89,67;44,04;37,3;24,48074967;83,14;8,11;-0,3316 ;5,09;13,19;0,6987 ;168,11;0,73;-0,98;-2,64;12,62;-4,76;17,64275177;-3,67;0,5793 ;0,1220 ;3
231720026;5548084;40949001;220972961;20474921;-37034,41;10747065;813585;252,78 ;-25647933;-49762002;-1378;9;-6,68;87,87;-25,23090075;-7,62E-04;-9,13;9,07;17,67;30,22242718;95,36;0,53;59,94192;-56,86;0,0527 ;-2,64;-15,98;2,6666 ;4,86;7,08;-19,05;-19,83;-141,62;-285,75;2,93;-192,8980176;6,5757 ;-0,0319 ;3
27154706;11591551;17284561;18161548;35487047;1445,41;8993158;528381;331,65 ;508367;-1824726;63;9;2,68;12,84;0,49;1,94E-05;0,46;1,71;63,65;25,06;66,88;9,73;59,94192;-41,31;-0,9746 ;-13,68;5,32;0,0369 ;49,52;-9,43;-6,63;-9,87;3,56;-12,76;32,33;-5,14;1,0821 ;-0,2347 ;3
23806421;9383292;14844722;9483716;8738497;-11718,35;14322704;151480;128,51 ;-2020041;-19159161;-1151;11;-4,23;4,38;7,46;4,55E-05;2,56;3,86;62,36;53,36;39,84;12,5;17,16;-8,59;-0,0976 ;-5,17;-49,22;1,2795 ;151,02;-22,98;-52,54;-105,84;-25,04;-193,69;14,9;-178,84;1,3663 ;-0,0127 ;3
6631047;1236435;4145509;791633;20187232;8801,66;5839414;1301788;41,20 ;-4887958;-4645693;-257;11;-30,79658731;-75,06799026;-0,01;-4,95E-07;-0,01;7,15;62,52;0,56;11,94;24,48074967;59,94192;-12,25;-0,2248 ;-10,79;132,73;0,1742 ;737,64;1258,422867;-52,78;-116,28;-48,88;-53,46;66,8;-26,48;0,6113 ;-0,3154 ;3
19361315;2252689;5587759;12157116;22634977;2093,72;7204199;113805;580,38 ;886028;800621;333;27;6,8;52,52;-1,13;-3,55E-05;-1,11;0,69;28,86;8,84;62,79;13,38;59,94192;5,05;0,0018 ;1,88;10,81;0,6638 ;59,26;-2,84;4,36;6,63;35,09;38,89;14,4;4,34;2,4756 ;0,1209 ;3
15136350;6731346;9021485;12263763;5338809;2350,13;2872587;97116;53,93 ;-4102655;-1986693;-328;13;-27,44;59,75;0,41;7,54E-06;0,2;14,85;59,6;8,96;81,02;27,68;4,14;-53,22;0,0313 ;-10,1;15,53;0,6162 ;23,42;-90,73;-13,76;-21,05;-148,65;-188;-31,59095783;-97,19;1,5793 ;-0,1408 ;3
18247631;7282794;8276766;11976266;10116954;-686,7;6271365;56859;194,56 ;-1471164;-2141370;-173;18;-7,52;31,81;1,95;3,14E-05;1,48;4,09;45,36;24,38;65,63;35,82;57,67;13,47;-0,1988 ;4,63;-3,76;0,3051 ;52,36;-14,44;-11,25;-16,09;-23,84;-49,27;13,1;-30,06;1,6745 ;0,0186 ;3
90792049;3159680;58008535;23523961;99221628;-9088,28;67268087;230881;431,40 ;-5054785;-30615200;-2069;16;-4,82;15,84;2,88;4,25E-05;2,14;3,11;63,89;31,01;25,91;8,44;38,88;-5,62;-0,0540 ;-4,17;-10,01;2,8174 ;285,96;-10,02;-30,13;-88,17;-65,92;-410,64;16,24;-31,74;0,8494 ;-0,0178 ;3
70569433;50341436;57101193;16126687;14857893;6855,12;54442746;309665;111,71 ;2182307;745381;119;21;4,08;20,43;7,69;2,10E-05;7,64;13,35;80,91;69,05;22,85;45,68;27,91;5,23;0,0589 ;4,03;9,71;11,0983 ;337,59;1,77;1,2;4,7;67,83;23,29;37,37;5,04;0,9078 ;0,0525 ;3
104924157;30247134;34016817;49195376;196767354;20652,63;55728782;376273;946,00 ;5722822;5201728;305;4;6,57;38,31;-0,07;-2,34E-06;-0,07;1,36;32,42;28,53;46,89;21,23;99,19;11,66;2,2707 ;6,19;19,68;0,2049 ;113,28;-53,97;5,03;11,06;63,59;79,74;24,86;3,65;1,5004 ;0,2840 ;3
12849978;458700;4783122;4682210;3623920;50,88;8167768;113458;172,57 ;-2191915;-1658020;-512;5;-16,11;21,26;4,16;1,84E-05;2,4;6,95;37,22;45,98;36,44;12,91;59,94192;-20,43;0,0795 ;-12,98;0,4;3,0692 ;174,44;-11,23;-12,97;-35,78;-124,32;-104,52;5,81;-50,85;2,2988 ;-0,2243 ;3
64478720;18678773;48210641;35980650;22151176;7053,22;28498070;87420;124,44 ;789320;774121;488;16;2,27;36,93;-0,37;-2,89E-06;-0,37;4,69;74,77;37,32;55,8;58,43;18,29;7,68;0,0097 ;3,39;10,94;1,5979 ;79,2;-11,88;1,54;2,39;7,93;10,65;26,38;4,79;1,1637 ;0,0468 ;3
54160657;225658;25186799;52311656;9032187;-12704,06;1849002;263603;158,46 ;-7287353;-14179313;-1181;9;-7,28;86,74;-25,23090075;-1,39E-03;-9,65;3,01;46,5;30,22242718;96,59;1,52;59,94192;-67,13;93,2298 ;-2,29;-23,46;0,0088 ;3,53;6,58;-21,88;-23,36;-121,21;-237,76;9,56;-158,27;2,0790 ;-0,0239 ;3
70082536;15112909;29245715;35824406;93837270;16578,51;34258130;487665;248,25 ;5486431;4221426;341;27;8,33;43,97;0,77;2,10E-05;0,8;1,98;41,73;22,19;51,12;38,5;95,43;7,44;0,7018 ;3,64;23,66;0,6047 ;95,63;8,59;6,26;11,82;89,25;88,9;16,73;5,82;1,3551 ;0,0373 ;3
17501107;1938801;3547144;5588590;16018075;-3767,87;11912517;109360;195,34 ;-3674309;-7697168;-884;11;-15,16;10,63;3,04;4,09E-05;2,04;3,68;20,27;60,57;31,93;30,41;32,57;-2,6;0,2346 ;-1,77;-21,53;1,5369 ;213,16;-13,84;-34,97;-81,3;-77,76;-153,05;3,19;-45,15;3,6227 ;-0,0956 ;3
31494502;3300208;24683211;18329960;8274305;-70643,18;13164542;393261;137,91 ;-19807000;-76739516;-4796;9;-25,83;22,78;0,81;5,06E-06;0,08;1,58;78,37;34,03;58,2;5,54;88,92;-66,68;-2,9684 ;-27,87;-224,3;0,0730 ;71,82;-1150,88;-59,8833453;-135,42;-121,82;-281,61;-14,88;-192,8980176;0,7907 ;-0,3926 ;3
74908749;40373321;60390494;42700266;20137840;2503,75;32208483;77594;110,65 ;-3940364;-5063760;281;15;-4;45,5;-1,27;-7,94E-06;-0,9;14,09;80,62;38,28;57;37,23;32,37;10,29;-0,1157 ;4,42;3,34;2,2854 ;75,43;21,43;-6,33;-11,1;-43,51;-57,7;-0,96;-25,95;1,0498 ;0,0418 ;3
23641366;12538184;14694445;13751796;29255005;8244,48;9889570;103476;203,16 ;3109618;2062392;214;21;14,97;40,41;0,31;9,12E-06;0,33;4,85;62,16;17,35;58,17;22,09;16,33;12,57;-0,0177 ;5,26;34,87;1,0360 ;71,91;29,45;9,21;15,58;69,1;57,01;21,64;8,77;1,2884 ;0,2719 ;3
91245374;18692937;27415739;35006703;87109599;13059,4;56238671;140585;251,76 ;3661881;-934958;-47;13;5,33;26,37;3;4,64E-05;2,89;4,44;30,05;52,22;38,37;50,6;60,83;-5,75;0,0618 ;-3,55;14,31;1,9189 ;160,65;0,5;-1,21;-3,11;37,61;-13,53;15,37;-1,51;2,0433 ;-0,2362 ;3
140175199;32132599;45519462;93449476;22664593;-36492,2;46725723;686820;105,42 ;-51984993;-87570192;-3129;8;-28,32;55,75;-2,59;-1,25E-05;-0,5;18,41751676;32,47;22,82;66,67;39,82;59,94192;-3,56;0,0172 ;-1,19;-26,03;3,1567 ;50;150,73;-50,12;-66,71;-363,56;-618,82;27,88;-192,8980176;3,1139 ;0,1128 ;3
27008177;6498785;19772830;5552469;13639158;1333,74;21455708;346580;142,07 ;-5100825;-6798455;-490;28;-22,7;-15,3;8,2;5,21E-05;5,16;18,41751676;73,21;63,19;20,56;7,62;21,68;-3,76;0,0899 ;-2,99;4,94;1,2539 ;386,42;-5,08;-30,69;-105,84;-60,66;-82,83;4,09;-51,07;0,9568 ;0,0764 ;3
89699099;24232071;35245207;42575271;72464334;15908,53;47123828;484073;128,48 ;446871;-586695;-70;9;1,4;40,94;2,76;4,24E-05;2,65;5,99;39,29;40,53;47,46;51,36;50,54;-3,6;-0,2365 ;-1,89;17,74;2,2641 ;110,68;0,64;-0,67;-1,4;5,33;-8,51;9,43;-0,98;1,7768 ;-0,0883 ;3
26646510;1290681;12486612;6915493;9417046;1852,31;19731017;1236252;75,34 ;-7326866;-5543065;419,9825282;7;-21,26;9,48;2,86;1,36E-05;1,45;13,01;46,86;67,49;25,95;8,42;59,94192;-15,6;-0,4008 ;-11,55;6,95;4,2139 ;285,32;-19,61;-17,04;-56,04;-166,92;-126,28;36,09;-58,86;2,0352 ;-0,2076 ;3
40302153;22481030;27431444;24053412;13714012;887,14;16248741;256571;115,24 ;-5443983;-4878176;-344;9;-12,19;43,95;4,63;3,91E-05;3,01;7,77;68,06;32,82;59,68;16,23;69,39;-1,03;-0,1923 ;-0,41;2,2;0,7123 ;67,55;-7,1;-11,46;-17,67;-74,19;-70,07;0,2;-37,49;1,0674 ;-0,0457 ;3
30255006;825413;8072862;14557549;8234615;-7679,26;15697457;42960;124,77 ;-5601104;-10572477;-962;9;-12,18;32,33;3,24;1,70E-05;1,35;5,95;26,68;43,5;48,12;2,28;5,79;-28,2;-0,1522 ;-14,63;-25,38;2,0938 ;107,83;-38,62;-26,72;-51,97;-93,23;-175,98;-20,62;-128,39;3,3614 ;-0,2061 ;3
49800285;12068135;23567689;36017191;37013932;6384,04;13783095;257405;291,45 ;827596;507060;31;17;2,36;53,42;1,34;3,60E-05;1,29;2,4;47,32;23,91;72,32;32,31;0,1;-5,59;0,0515 ;-1,55;12,82;1,1595 ;38,27;2,34;0,99;1,6;8,46;6,78;17,22;1,79;2,0718 ;0,0313 ;3
52312194;19729933;27499532;25628454;37089700;10866,36;26683740;81875;93,90 ;1605216;531129;47;37;4,17;40,43;0,44;6,06E-06;0,42;3,94;52,57;33,82;48,99;24,32;92,59;8,9;0,1590 ;4,54;20,77;0,3210 ;104,12;5,52;1;2,07;25,48;11,1;15,73;1,89;1,0055 ;0,0649 ;3
71987006;1030294;10367502;4703197;78818616;-33890,51;67283810;91221;551,18 ;-28999785;-41151468;-3044;9;-30,79658731;-2,86;2,25;2,63E-05;1,43;0,75;14,4;43,83;6,53;40,8;59,94192;-12,45;-23,3702 ;-11,64;-47,08;0,0470 ;1430,6;-22,5;-53,74;-162,79;-428,99;-615,55;-1,61;-52,79;0,4843 ;-1,5314 ;3
39030514;4988777;7929933;15973573;33951018;7691,27;23056941;126318;156,46 ;724880;661581;131;10;3,08;34,47;1,14;1,68E-05;1,1;2,37;20,32;42,65;40,93;21,16;77,59;-7,44;-0,0364 ;-4,39;19,71;1,7114 ;144,34;2,32;2,01;4,01;28,77;20,29;15,46;1,51;2,5582 ;-0,1757 ;3
5377281;86782;900050;4988237;1900932;-2283,85;389044;83810;38,02 ;-1714308;-3377989;-424;5;-20,36;24,08;-11,51;-5,62E-04;-3,83;3,68;16,74;30,22242718;92,77;0,09;59,94192;-143,5957547;-0,4489 ;-23,7;-42,47;0,0483 ;7,8;17,28;-46,13;-50,5;-42,86;-89;18,73;-187,29;5,7567 ;-0,1157 ;3
67376329;30332542;41184080;38611956;59493866;23072;28764372;553722;90,97 ;8611948;6703240;725;12;15,01;50,45;0,59;1,21E-05;0,66;5,31;61,13;25,32;57,31;16,82;53,69;18,33;0,1655 ;7,83;34,24;2,4070 ;74,5;27,7;11,28;20,29;186,41;201,54;27,53;15,65;1,2076 ;0,0545 ;3
27821480;16760384;18660795;11927682;37393913;7812,56;15893797;95900;270,97 ;1169457;487929;576;32;4,56;28,51;1,07;2,51E-05;1,08;6,6;67,07;25,04;42,87;28,56;32,46;20,07;-0,3433 ;11,47;28,08;1,3016 ;133,25;2,37;1,68;4,16;25,99;12,15;21,27;1,46;0,9531 ;0,1949 ;3
47038285;3231618;13383768;25751263;58457106;3741,04;21287022;549826;835,10 ;-942875;812433;78;10;-0,56;43,23;-0,26;-7,13E-06;-0,24;1,67;28,45;35,92;54,75;10,24;66,93;-20,44;0,2703 ;-9,25;7,95;1,0767 ;82,66;-4,8;1,62;3,1;-17,4;16,25;6,76;1,51;2,3599 ;-0,2795 ;3
110303906;40433867;53562918;42354718;198773656;36306,2;67949187;70663;319,57 ;1272625;2677125;297;19;2,43;33,18;-0,14;-4,20E-06;-0,14;2,61;48,56;1,49;38,4;12,11;26,87;0,98;-0,5291 ;0,6;32,91;1,8012 ;160,43;-12,15;2,62;6,4;13,4;39,56;4,49;1,89;1,1102 ;-0,0467 ;3
22339208;3169629;10964448;18706757;10142793;4845,34;3632451;58433;85,96 ;-2331491;519767;51;13;-9,83;65,29;-0,16;-4,60E-06;-0,1;9,42;49,08;30,22242718;83,74;16,79;59,94192;6,69;1,3024 ;1,09;21,69;0,1855 ;19,42;-11,07;2,33;3,07;-50,34;2,91;21,65;1,33;1,7953 ;0,0231 ;3
40776631;8399126;22576741;15994278;46118911;10235,04;24782354;318299;227,19 ;3636914;3273283;407;36;11,17;34,99;0,94;1,76E-05;0,98;2,27;55,37;47,89;39,22;21,57;65,74;3,48;0,3357 ;2,12;25,1;1,7688 ;154,95;10,03;8,83;20,72;84,86;91,69;25,05;8,52;1,0442 ;-0,0278 ;3
28294760;303032;1932278;14980295;30011454;3737,89;13314465;122327;1111,54 ;870654;1709151;206;13;3,92;47,31;0,23;5,13E-06;0,23;1,16;6,83;37,7;52,94;25,79;88,31;-17,89;-2,0986 ;-8,42;13,21;0,4156 ;88,88;36,42;6,22;11,48;19,35;53,76;13,47;8,06;8,7206 ;-0,4025 ;3
40972711;4163635;11146463;23511881;77342997;6015,98;17460830;282368;703,12 ;2190998;268986;61;8;5,72;54,9;0,56;2,47E-05;0,55;1;27,2;16,88;57,38;33,16;59,94192;-1,9;-2,8078 ;-0,81;14,68;0,6012 ;74,26;2,17;0,62;1,13;94,03;21,69;10,86;0,65;2,2350 ;-0,0141 ;3
19035262;9463181;10239977;11265846;8940842;3809,57;7769416;65390;125,93 ;622217;510366;95;4;4,02;51,03;3;3,45E-05;2,76;14,85;53,79;29,21;59,18;13,78;1,58;19,95;0,0785 ;8,14;20,01;1,8485 ;68,96;2,36;2,66;4,63;20,74;12,19;21,96;4,09;1,6417 ;0,0351 ;3
39654705;154588;19492374;18807060;16599638;-1297,9;20847645;91642;1185,69 ;531677;-1483731;-355;10;2,59;42,03;-0,65;-5,20E-06;-0,56;0,57;49,16;43,16;47,43;4,89;46,16;-8,37;-0,0761 ;-4,4;-3,27;4,8771 ;110,85;21,38;-4,73;-8,49;26,32;-109,41;50,26;-13,31;1,5000 ;-0,1354 ;3
51123969;16224370;18732408;29193974;53745844;4169,84;21929995;346907;375,85 ;1229726;-435020;-50;7;3,57;52,41;0,05;1,26E-06;0,05;4,96;36,64;27,23;57,1;22,43;78,37;15,11;0,9404 ;6,48;8,16;0,6769 ;75,12;-45,89;-0,89;-1,48;27,7;-29,29;13,71;-2,42;1,7195 ;0,1594 ;3
29736257;400198;4401985;14435131;40193818;7293,71;15301126;106615;324,14 ;3192649;2474100;300;5;12,7;36,35;-0,42;-1,10E-05;-0,45;1,58;14,8;30,22242718;48,54;20,58;59,94192;18,98;2,6782 ;9,76;24,53;0,2385 ;106;-18,75;9,35;18,71;74,03;76,71;22,8;8,23;3,5129 ;0,2438 ;3
31957650;5092525;7902520;16639523;62156972;1610,06;15318128;294313;437,73 ;-2652926;-3014379;-484;11;-6,68;51,34;0,08;3,20E-06;0,07;1,05;24,73;34,05;52,07;23,32;10,98;-7,59;0,1989 ;-3,64;5,04;2,8437 ;92,06;-66,72;-8,85;-16,17;-76,32;-79,76;7,42;-4,46;3,3565 ;0,0444 ;3
30575308;411865;16008978;29634735;5536604;-2200,86;940573;216257;49,43 ;-3380305;-7265456;-1456;8;-7,92;88,42;-11,9;-7,01E-04;-4,76;18,2;52,36;30,22242718;96,92;0,5;59,94192;69,62;-29,7418 ;2,14;-7,2;0,1493 ;3,17;11,99;-21,15;-21,95;-130,01;-278,47;61,82;-130,77;1,8754 ;-0,0161 ;3
